Latitude,Longitude,Soil information recorded in the paper,Sowing year,Crop growing season recorded in the paper,N input rates with the unit kg N ha-1 (details),Sowing month,Harvesting month,E,Tmax,Tmin,Crop_barley.winter,Crop_cotton,Crop_maize,Crop_rice,Crop_sorghum,Crop_soybean,Crop_sunflower,Crop_wheat.spring,Crop_wheat.winter,Crop sequence (details)_1,N input_No,N input_Yes,ST_Silt loam,Initial year of NT practice ( or first year of experiment if missing),Years since NT started (yrs),Residue management of previous crop in NT (details),Water applied in NT,Fertilization NT_No,Fertilization NT_Yes,Irrigation NT_No,Irrigation NT_Yes,Yield of NT
42.4,-85.4,61,1994,73,0,5,10,515.802,27.87378,6.3973,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,6,109,0,0.0,1.0,0.0,1.0,2848.0
42.4,-85.4,61,1997,73,0,5,10,479.439,27.56648,5.10322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,9,109,0,0.0,1.0,0.0,1.0,2048.0
42.4,-85.4,61,2000,73,0,5,10,494.078,26.15148,6.48768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1989,12,109,0,0.0,1.0,0.0,1.0,2935.0
42.4,-85.4,61,1995,73,0,10,7,544.888,26.95432,-8.37912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1989,7,109,0,0.0,1.0,0.0,1.0,3494.0
42.4,-85.4,61,1998,73,0,10,7,589.661,30.02138,-9.41197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1989,10,109,0,0.0,1.0,0.0,1.0,2804.0
42.4,-85.4,61,2001,73,0,10,7,577.515,29.986,-5.21872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1989,13,109,0,0.0,1.0,0.0,1.0,3735.0
49.86,-99.96,120,1987,55,189,5,9,419.288,25.77599,5.86923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1987,1,126,0,0.0,0.0,0.0,1.0,3579.0
49.86,-99.96,120,1988,55,189,5,9,452.122,29.0879,5.48081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1987,2,126,0,0.0,0.0,0.0,1.0,1712.0
49.86,-99.96,110,1988,55,189,5,9,452.122,29.0879,5.48081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1987,2,126,0,0.0,0.0,0.0,1.0,1176.0
49.86,-99.96,110,1989,55,189,5,9,424.268,28.2471,4.70785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1987,3,126,0,0.0,0.0,0.0,1.0,2263.0
49.86,-99.96,120,1989,55,189,5,9,424.268,28.2471,4.70785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1987,3,126,0,0.0,0.0,0.0,1.0,4220.0
49.86,-99.96,110,1990,55,189,5,9,428.875,25.69177,3.12486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1987,4,126,0,0.0,0.0,0.0,1.0,2391.0
49.86,-99.96,120,1990,55,189,5,9,428.875,25.69177,3.12486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1987,4,126,0,0.0,0.0,0.0,1.0,5516.0
49.86,-99.96,110,1987,55,189,5,9,419.288,25.77599,5.86923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1987,1,126,0,0.0,0.0,0.0,1.0,1964.0
38.08,-86.15,121,1980,73,0,5,10,550.974,31.31532,8.00487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1975,6,109,0,0.0,1.0,0.0,1.0,9780.0
38.08,-86.15,121,1980,73,0,5,10,550.974,31.31532,8.00487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1975,6,109,0,0.0,1.0,0.0,1.0,8440.0
38.08,-86.15,121,1981,73,0,5,10,501.298,30.12658,7.14011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1975,7,109,0,0.0,1.0,0.0,1.0,10960.0
38.08,-86.15,121,1981,73,0,5,10,501.298,30.12658,7.14011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1975,7,109,0,0.0,1.0,0.0,1.0,10330.0
38.08,-86.15,121,1982,73,0,5,10,528.687,30.25089,9.41076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1975,8,109,0,0.0,1.0,0.0,1.0,13110.0
38.08,-86.15,121,1982,73,0,5,10,528.687,30.25089,9.41076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1975,8,109,0,0.0,1.0,0.0,1.0,11850.0
38.08,-86.15,121,1983,73,0,5,10,548.603,33.68884,8.97663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1975,9,109,0,0.0,1.0,0.0,1.0,10250.0
38.08,-86.15,121,1983,73,0,5,10,548.603,33.68884,8.97663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1975,9,109,0,0.0,1.0,0.0,1.0,5250.0
38.08,-86.15,121,1984,73,0,5,10,521.501,30.74465,10.41143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1975,10,109,0,0.0,1.0,0.0,1.0,12100.0
38.08,-86.15,121,1984,73,0,5,10,521.501,30.74465,10.41143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1975,10,109,0,0.0,1.0,0.0,1.0,10120.0
46.57,23.79,0,2009,8,62,10,8,522.317,28.14314,-4.80742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2008,2,109,0,0.0,1.0,0.0,1.0,2810.0
46.57,23.79,0,2009,8,208,10,8,522.317,28.14314,-4.80742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2008,2,109,0,0.0,1.0,0.0,1.0,2160.0
46.57,23.79,0,2009,8,0,10,8,522.317,28.14314,-4.80742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2008,2,109,0,1.0,0.0,0.0,1.0,1550.0
48.12,9.03,100,2002,73,0,4,9,413.488,22.68403,3.06619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1999,4,109,0,0.0,1.0,0.0,1.0,16600.0
34.02,71.47,0,2007,99,18,6,10,493.206,35.89181,15.09477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,2,77,0,0.0,1.0,0.0,1.0,2395.0
37.34,102.94,26,2016,46,117,3,7,323.41,17.34275,-8.68014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2016,1,87,32,0.0,1.0,0.0,1.0,8730.0
37.34,102.94,26,2016,46,90,3,7,323.41,17.34275,-8.68014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2016,1,87,32,0.0,1.0,0.0,1.0,8980.0
37.34,102.94,26,2016,46,53,3,7,323.41,17.34275,-8.68014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2016,1,87,32,0.0,1.0,0.0,1.0,7910.0
37.34,102.94,26,2016,46,117,3,7,323.41,17.34275,-8.68014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2016,1,87,33,0.0,1.0,0.0,1.0,9130.0
37.34,102.94,26,2016,46,90,3,7,323.41,17.34275,-8.68014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2016,1,87,33,0.0,1.0,0.0,1.0,9080.0
37.34,102.94,26,2016,46,53,3,7,323.41,17.34275,-8.68014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2016,1,87,33,0.0,1.0,0.0,1.0,8550.0
46.59,-116.95,0,1999,79,0,4,8,490.303,29.47334,0.51695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1997,3,109,0,0.0,1.0,0.0,1.0,4560.0
46.59,-116.95,0,1998,79,0,4,8,507.441,31.41693,2.64751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1997,2,109,0,0.0,1.0,0.0,1.0,6790.0
46.59,-116.95,74,1998,8,0,10,8,612.918,29.47334,-4.22206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1997,2,109,0,0.0,1.0,0.0,1.0,4500.0
46.59,-116.95,0,1997,8,0,10,8,646.139,31.41693,-3.63194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1997,1,109,0,0.0,1.0,0.0,1.0,7190.0
-20.35,32.35,110,2000,29,0,10,5,881.308,30.45016,12.65897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2000,1,170,0,0.0,1.0,0.0,1.0,1860.0
-20.35,32.35,110,2001,29,0,10,5,928.085,31.8465,12.90323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2000,2,170,0,0.0,1.0,0.0,1.0,2450.0
-20.35,32.35,110,2002,29,0,10,5,899.826,31.28425,14.79527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2000,3,170,0,0.0,1.0,0.0,1.0,3800.0
-20.35,32.35,110,2003,29,0,10,5,914.019,32.09324,12.5479,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2000,4,170,0,0.0,1.0,0.0,1.0,3380.0
-20.35,32.35,110,2004,29,0,10,5,926.576,32.77157,12.85598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2000,5,170,0,0.0,1.0,0.0,1.0,2270.0
-20.35,32.35,110,2005,29,0,10,5,864.7600083,32.60930412,12.24088804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2000,6,170,0,0.0,1.0,0.0,1.0,3210.0
-20.35,32.35,110,2001,79,0,5,10,439.188,30.48425,9.85414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2000,2,58,0,0.0,1.0,0.0,1.0,4740.0
-20.35,32.35,110,2002,79,0,5,10,403.133,29.60023,10.09435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2000,3,58,0,0.0,1.0,0.0,1.0,4400.0
-20.35,32.35,110,2003,79,0,5,10,415.538,29.60221,9.44073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2000,4,58,0,0.0,1.0,0.0,1.0,4220.0
-20.35,32.35,110,2004,79,0,5,10,411.247,29.41088,10.35457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2000,5,58,0,0.0,1.0,0.0,1.0,4210.0
40.65,-104.98,92,2000,55,197,5,11,567.114,29.94307,-9.69776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,2,109,0,0.0,1.0,0.0,1.0,9107.0
40.65,-104.98,92,2000,55,0,5,11,567.114,29.94307,-9.69776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1999,2,109,0,1.0,0.0,0.0,1.0,5725.0
40.65,-104.98,92,2000,55,51,5,11,567.114,29.94307,-9.69776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,2,109,0,0.0,1.0,0.0,1.0,9908.0
40.65,-104.98,92,2000,55,101,5,11,567.114,29.94307,-9.69776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,2,109,0,0.0,1.0,0.0,1.0,9404.0
40.65,-104.98,92,2001,55,0,5,11,566.023,29.96927,-3.21418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1999,3,109,0,1.0,0.0,0.0,1.0,7058.0
40.65,-104.98,92,2001,55,74,5,11,566.023,29.96927,-3.21418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,3,109,0,0.0,1.0,0.0,1.0,11499.0
40.65,-104.98,92,2001,55,197,5,11,566.023,29.96927,-3.21418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,3,109,0,0.0,1.0,0.0,1.0,9222.0
40.65,-104.98,92,2001,55,51,5,11,566.023,29.96927,-3.21418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,3,109,0,0.0,1.0,0.0,1.0,10778.0
40.65,-104.98,92,2002,55,51,5,11,553.256,31.38396,-4.81392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,4,109,0,0.0,1.0,0.0,1.0,11133.0
40.65,-104.98,92,2002,55,0,5,11,553.256,31.38396,-4.81392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1999,4,109,0,1.0,0.0,0.0,1.0,5422.0
40.65,-104.98,92,2002,55,74,5,11,553.256,31.38396,-4.81392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,4,109,0,0.0,1.0,0.0,1.0,9542.0
40.65,-104.98,92,2002,55,197,5,11,553.256,31.38396,-4.81392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,4,109,0,0.0,1.0,0.0,1.0,7150.0
40.65,-104.98,92,2003,55,197,5,11,576.644,31.98261,-5.42037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,5,109,0,0.0,1.0,0.0,1.0,8123.0
40.65,-104.98,92,2003,55,51,5,11,576.644,31.98261,-5.42037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,5,109,0,0.0,1.0,0.0,1.0,9851.0
40.65,-104.98,92,2003,55,74,5,11,576.644,31.98261,-5.42037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,5,109,0,0.0,1.0,0.0,1.0,10572.0
40.65,-104.98,92,2003,55,0,5,11,576.644,31.98261,-5.42037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1999,5,109,0,1.0,0.0,0.0,1.0,4689.0
40.65,-104.98,92,2004,55,116,5,11,552.736,27.27658,-4.86435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,6,109,0,0.0,1.0,0.0,1.0,11327.0
40.65,-104.98,92,2004,55,51,5,11,552.736,27.27658,-4.86435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,6,109,0,0.0,1.0,0.0,1.0,8981.0
40.65,-104.98,92,2004,55,197,5,11,552.736,27.27658,-4.86435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1999,6,109,0,0.0,1.0,0.0,1.0,7265.0
40.65,-104.98,92,2004,55,0,5,11,552.736,27.27658,-4.86435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1999,6,109,0,1.0,0.0,0.0,1.0,4197.0
46.82,-100.88,117,1987,80,197,5,10,483.363,29.04359,-2.28589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,4,109,0,0.0,1.0,1.0,0.0,2388.0
46.82,-100.88,117,1987,80,23,5,10,483.363,29.04359,-2.28589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,4,109,0,0.0,1.0,1.0,0.0,2360.0
46.82,-100.88,117,1987,80,23,5,10,483.363,29.04359,-2.28589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,4,109,0,0.0,1.0,1.0,0.0,2064.0
46.82,-100.88,117,1987,80,149,5,10,483.363,29.04359,-2.28589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,4,109,0,0.0,1.0,1.0,0.0,1888.0
46.82,-100.88,117,1987,80,149,5,10,483.363,29.04359,-2.28589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,4,109,0,0.0,1.0,1.0,0.0,1951.0
46.82,-100.88,117,1987,80,197,5,10,483.363,29.04359,-2.28589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,4,109,0,0.0,1.0,1.0,0.0,1783.0
46.82,-100.88,117,1988,80,23,5,10,496.658,32.61848,-1.78006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,5,109,0,0.0,1.0,1.0,0.0,1173.0
46.82,-100.88,117,1988,80,149,5,10,496.658,32.61848,-1.78006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,5,109,0,0.0,1.0,1.0,0.0,882.0
46.82,-100.88,117,1988,80,197,5,10,496.658,32.61848,-1.78006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,5,109,0,0.0,1.0,1.0,0.0,1006.0
46.82,-100.88,117,1988,80,197,5,10,496.658,32.61848,-1.78006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,5,109,0,0.0,1.0,1.0,0.0,924.0
46.82,-100.88,117,1988,80,23,5,10,496.658,32.61848,-1.78006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,5,109,0,0.0,1.0,1.0,0.0,1010.0
46.82,-100.88,117,1988,80,149,5,10,496.658,32.61848,-1.78006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,5,109,0,0.0,1.0,1.0,0.0,730.0
46.82,-100.88,117,1989,80,23,5,10,469.257,32.35002,-0.99539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,6,109,0,0.0,1.0,1.0,0.0,839.0
46.82,-100.88,117,1989,80,23,5,10,469.257,32.35002,-0.99539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,6,109,0,0.0,1.0,1.0,0.0,809.0
46.82,-100.88,117,1989,80,197,5,10,469.257,32.35002,-0.99539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,6,109,0,0.0,1.0,1.0,0.0,783.0
46.82,-100.88,117,1989,80,149,5,10,469.257,32.35002,-0.99539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,6,109,0,0.0,1.0,1.0,0.0,737.0
46.82,-100.88,117,1989,80,197,5,10,469.257,32.35002,-0.99539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,6,109,0,0.0,1.0,1.0,0.0,669.0
46.82,-100.88,117,1989,80,149,5,10,469.257,32.35002,-0.99539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,6,109,0,0.0,1.0,1.0,0.0,811.0
46.82,-100.88,117,1990,80,23,5,10,477.824,29.85329,-1.73499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,7,109,0,0.0,1.0,1.0,0.0,692.0
46.82,-100.88,117,1990,80,23,5,10,477.824,29.85329,-1.73499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,7,109,0,0.0,1.0,1.0,0.0,505.0
46.82,-100.88,117,1990,80,197,5,10,477.824,29.85329,-1.73499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,7,109,0,0.0,1.0,1.0,0.0,659.0
46.82,-100.88,117,1990,80,149,5,10,477.824,29.85329,-1.73499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,7,109,0,0.0,1.0,1.0,0.0,468.0
46.82,-100.88,117,1990,80,197,5,10,477.824,29.85329,-1.73499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,7,109,0,0.0,1.0,1.0,0.0,543.0
46.82,-100.88,117,1990,80,149,5,10,477.824,29.85329,-1.73499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,7,109,0,0.0,1.0,1.0,0.0,444.0
46.82,-100.88,117,1991,80,23,5,10,473.002,31.20156,-2.69845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,8,109,0,0.0,1.0,1.0,0.0,619.0
46.82,-100.88,117,1991,80,197,5,10,473.002,31.20156,-2.69845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,8,109,0,0.0,1.0,1.0,0.0,573.0
46.82,-100.88,117,1991,80,149,5,10,473.002,31.20156,-2.69845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,8,109,0,0.0,1.0,1.0,0.0,512.0
46.82,-100.88,117,1991,80,23,5,10,473.002,31.20156,-2.69845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,8,109,0,0.0,1.0,1.0,0.0,536.0
46.82,-100.88,117,1991,80,197,5,10,473.002,31.20156,-2.69845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,8,109,0,0.0,1.0,1.0,0.0,279.0
46.82,-100.88,117,1991,80,149,5,10,473.002,31.20156,-2.69845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,8,109,0,0.0,1.0,1.0,0.0,685.0
46.82,-100.88,117,1993,80,23,5,10,419.28,25.52746,-1.55131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,10,109,0,0.0,1.0,1.0,0.0,1776.0
46.82,-100.88,117,1993,80,197,5,10,419.28,25.52746,-1.55131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,10,109,0,0.0,1.0,1.0,0.0,1906.0
46.82,-100.88,117,1993,80,23,5,10,419.28,25.52746,-1.55131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,10,109,0,0.0,1.0,1.0,0.0,1702.0
46.82,-100.88,117,1993,80,149,5,10,419.28,25.52746,-1.55131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,10,109,0,0.0,1.0,1.0,0.0,1770.0
46.82,-100.88,117,1993,80,197,5,10,419.28,25.52746,-1.55131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,10,109,0,0.0,1.0,1.0,0.0,1665.0
46.82,-100.88,117,1993,80,149,5,10,419.28,25.52746,-1.55131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,10,109,0,0.0,1.0,1.0,0.0,1161.0
46.82,-100.88,117,1994,80,197,5,10,477.004,27.92929,3.15182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,11,109,0,0.0,1.0,1.0,0.0,1909.0
46.82,-100.88,117,1994,80,197,5,10,477.004,27.92929,3.15182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,11,109,0,0.0,1.0,1.0,0.0,1824.0
46.82,-100.88,117,1994,80,149,5,10,477.004,27.92929,3.15182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,11,109,0,0.0,1.0,1.0,0.0,2143.0
46.82,-100.88,117,1994,80,149,5,10,477.004,27.92929,3.15182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,11,109,0,0.0,1.0,1.0,0.0,1801.0
46.82,-100.88,117,1994,80,23,5,10,477.004,27.92929,3.15182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,11,109,0,0.0,1.0,1.0,0.0,1813.0
46.82,-100.88,117,1994,80,23,5,10,477.004,27.92929,3.15182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,11,109,0,0.0,1.0,1.0,0.0,1913.0
46.82,-100.88,117,1995,80,23,5,10,495.831,29.52321,0.46634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,12,109,0,0.0,1.0,1.0,0.0,1791.0
46.82,-100.88,117,1995,80,23,5,10,495.831,29.52321,0.46634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,12,109,0,0.0,1.0,1.0,0.0,1641.0
46.82,-100.88,117,1995,80,197,5,10,495.831,29.52321,0.46634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,12,109,0,0.0,1.0,1.0,0.0,1143.0
46.82,-100.88,117,1995,80,197,5,10,495.831,29.52321,0.46634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,12,109,0,0.0,1.0,1.0,0.0,1261.0
