Latitude,Longitude,Soil information recorded in the paper,Sowing year,Crop growing season recorded in the paper,N input rates with the unit kg N ha-1 (details),Relative yield change,Sowing month,Harvesting month,E,PB,Tmax,Tmin,Crop_barley.winter,Crop_cotton,Crop_maize,Crop_rice,Crop_sorghum,Crop_soybean,Crop_sunflower,Crop_wheat.spring,Crop_wheat.winter,Crop sequence (details)_1,N input_No,N input_Yes,ST_Clay loam,ST_Silt loam,Water applied in CT,Fertilization CT _No,Fertilization CT _Yes,Irrigation CT_No,Irrigation CT_Yes,Yield of CT
30.6,-84.55,110,1996,30,101,0.0222,11,5,544.717,457.783,27.6711,6.59384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3240.0
30.6,-84.55,110,1996,30,0,-0.0178,11,5,544.717,457.783,27.6711,6.59384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,2589.0
40.8,-96.67,121,1987,73,33,-0.2735,5,10,579.474,39.726,33.02875,1.94775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,3510.0
40.8,-96.67,121,1987,73,33,-0.3882,5,10,579.474,39.726,33.02875,1.94775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,3220.0
40.8,-96.67,121,1988,73,33,-0.0637,5,10,580.728,-169.528,33.24197,3.26011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,5810.0
40.8,-96.67,121,1988,73,33,-0.0658,5,10,580.728,-169.528,33.24197,3.26011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,7300.0
40.8,-96.67,121,1989,73,33,-0.0576,5,10,535.245,101.655,31.8859,4.8187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,8160.0
40.8,-96.67,121,1989,73,33,-0.0634,5,10,535.245,101.655,31.8859,4.8187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,7730.0
40.8,-96.67,121,1990,73,33,0.0067,5,10,554.804,14.196,31.07792,4.70649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,8890.0
40.8,-96.67,121,1990,73,33,-0.35,5,10,554.804,14.196,31.07792,4.70649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,7600.0
40.8,-96.67,121,1991,73,33,0.1416,5,10,548.01,-192.21,32.67062,4.19659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,4520.0
40.8,-96.67,121,1991,73,33,-0.1519,5,10,548.01,-192.21,32.67062,4.19659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,3160.0
40.8,-96.67,121,1993,73,33,-0.123,5,10,504.866,522.634,29.26888,4.1768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,6830.0
40.8,-96.67,121,1993,73,33,-0.3949,5,10,504.866,522.634,29.26888,4.1768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,5850.0
40.8,-96.67,121,1994,73,33,-0.0997,5,10,573.728,42.372,28.75747,5.77022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,10230.0
40.8,-96.67,121,1994,73,33,-0.1774,5,10,573.728,42.372,28.75747,5.77022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,8570.0
40.8,-96.67,121,1995,73,33,0.0381,5,10,541.266,-31.666,33.61996,4.84391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2360.0
40.8,-96.67,121,1995,73,33,-0.1288,5,10,541.266,-31.666,33.61996,4.84391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,5590.0
40.8,-96.67,121,1996,73,33,-0.0893,5,10,537.739,268.661,29.28899,5.86404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,9740.0
40.8,-96.67,121,1996,73,33,-0.1044,5,10,537.739,268.661,29.28899,5.86404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,7660.0
40.8,-96.67,121,1997,73,33,-0.1588,5,10,554.393,-16.993,31.51285,5.7009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,7370.0
40.8,-96.67,121,1997,73,33,-0.2662,5,10,554.393,-16.993,31.51285,5.7009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,6800.0
40.8,-96.67,121,1998,73,33,-0.0663,5,10,567.388,92.112,30.79197,7.39909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,9960.0
40.8,-96.67,121,1998,73,33,-0.1345,5,10,567.388,92.112,30.79197,7.39909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,8550.0
40.8,-96.67,121,1999,73,33,0.0609,5,10,557.173,-44.373,32.74878,2.94235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,8040.0
40.8,-96.67,121,1999,73,33,-0.0921,5,10,557.173,-44.373,32.74878,2.94235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,7060.0
40.8,-96.67,121,2000,73,33,0.4619,5,10,574.225,-63.325,32.57732,6.57518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,4590.0
40.8,-96.67,121,2000,73,33,0.2927,5,10,574.225,-63.325,32.57732,6.57518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,4920.0
40.8,-96.67,121,2001,73,33,0.007,5,10,577.806,93.494,32.17956,5.23656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,5700.0
40.8,-96.67,121,2001,73,33,-0.1582,5,10,577.806,93.494,32.17956,5.23656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,7460.0
40.8,-96.67,121,1987,73,33,-0.0581,5,10,579.474,39.726,33.02875,1.94775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2410.0
40.8,-96.67,121,1987,73,33,-0.076,5,10,579.474,39.726,33.02875,1.94775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2630.0
40.8,-96.67,121,1988,73,33,0.1545,5,10,580.728,-169.528,33.24197,3.26011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2460.0
40.8,-96.67,121,1988,73,33,-0.0389,5,10,580.728,-169.528,33.24197,3.26011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2570.0
40.8,-96.67,121,1989,73,33,-0.0969,5,10,535.245,101.655,31.8859,4.8187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2270.0
40.8,-96.67,121,1989,73,33,-0.1033,5,10,535.245,101.655,31.8859,4.8187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2130.0
40.8,-96.67,121,1990,73,33,-0.3057,5,10,554.804,14.196,31.07792,4.70649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1930.0
40.8,-96.67,121,1990,73,33,-0.3632,5,10,554.804,14.196,31.07792,4.70649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2120.0
40.8,-96.67,121,1991,73,33,0.2434,5,10,548.01,-192.21,32.67062,4.19659,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1890.0
40.8,-96.67,121,1991,73,33,-0.0181,5,10,548.01,-192.21,32.67062,4.19659,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2210.0
40.8,-96.67,121,1993,73,33,0.0094,5,10,504.866,522.634,29.26888,4.1768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2130.0
40.8,-96.67,121,1993,73,33,-0.3598,5,10,504.866,522.634,29.26888,4.1768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2390.0
40.8,-96.67,121,1994,73,33,-0.0385,5,10,573.728,42.372,28.75747,5.77022,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,3120.0
40.8,-96.67,121,1994,73,33,-0.0607,5,10,573.728,42.372,28.75747,5.77022,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2800.0
40.8,-96.67,121,1995,73,33,0.0902,5,10,541.266,-31.666,33.61996,4.84391,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1330.0
40.8,-96.67,121,1995,73,33,0.0205,5,10,541.266,-31.666,33.61996,4.84391,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1460.0
40.8,-96.67,121,1996,73,33,-0.1786,5,10,537.739,268.661,29.28899,5.86404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,3080.0
40.8,-96.67,121,1996,73,33,-0.3321,5,10,537.739,268.661,29.28899,5.86404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2650.0
40.8,-96.67,121,1997,73,33,-0.0488,5,10,554.393,-16.993,31.51285,5.7009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2870.0
40.8,-96.67,121,1997,73,33,-0.0754,5,10,554.393,-16.993,31.51285,5.7009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2520.0
40.8,-96.67,121,1998,73,33,0.1715,5,10,567.388,92.112,30.79197,7.39909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2740.0
40.8,-96.67,121,1998,73,33,0.0063,5,10,567.388,92.112,30.79197,7.39909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,3170.0
40.8,-96.67,121,1999,73,33,0.1615,5,10,557.173,-44.373,32.74878,2.94235,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2600.0
40.8,-96.67,121,1999,73,33,0.0064,5,10,557.173,-44.373,32.74878,2.94235,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,3110.0
40.8,-96.67,121,2000,73,33,0.8913,5,10,574.225,-63.325,32.57732,6.57518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1380.0
40.8,-96.67,121,2000,73,33,0.73,5,10,574.225,-63.325,32.57732,6.57518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1000.0
40.8,-96.67,121,2001,73,33,-0.0039,5,10,577.806,93.494,32.17956,5.23656,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2580.0
40.8,-96.67,121,2001,73,33,-0.0351,5,10,577.806,93.494,32.17956,5.23656,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2280.0
41.52,-99.87,121,1981,75,12,0.1189,5,10,518.995,-38.195,29.7583,2.0238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4880.0
41.52,-99.87,121,1982,101,12,-0.0093,5,10,498.367,-121.367,31.36214,3.60353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,6420.0
41.52,-99.87,121,1983,75,12,-0.1353,5,10,541.065,-113.265,32.92859,3.59009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1700.0
41.52,-99.87,121,1981,75,0,0.0402,5,10,518.995,-38.195,29.7583,2.0238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4730.0
41.52,-99.87,121,1982,101,0,-0.0324,5,10,498.367,-121.367,31.36214,3.60353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7100.0
41.52,-99.87,121,1983,75,0,-0.5805,5,10,541.065,-113.265,32.92859,3.59009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1740.0
35.18,-102.08,92,1997,98,0,0.0761,5,9,545.749,-215.149,32.97796,11.06854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3550.0
35.18,-102.08,92,1997,98,0,0.0958,5,9,545.749,-215.149,32.97796,11.06854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3550.0
35.18,-102.08,92,1997,98,0,0.1014,5,9,545.749,-215.149,32.97796,11.06854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3550.0
35.18,-102.08,92,1997,98,0,-0.0289,5,9,545.749,-215.149,32.97796,11.06854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2770.0
35.18,-102.08,92,1997,98,0,0.0253,5,9,545.749,-215.149,32.97796,11.06854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2770.0
35.18,-102.08,92,1997,98,0,-0.0217,5,9,545.749,-215.149,32.97796,11.06854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2770.0
35.18,-102.08,92,1996,98,0,0.172,5,9,541.191,-186.391,32.22011,12.20282,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,5990.0
35.18,-102.08,92,1996,98,0,0.3222,5,9,541.191,-186.391,32.22011,12.20282,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,5990.0
35.18,-102.08,92,1996,98,0,0.2571,5,9,541.191,-186.391,32.22011,12.20282,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,5990.0
43.33,-89.37,0,1994,55,102,0.0,5,10,479.931,74.369,28.13424,5.21823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11500.0
43.33,-89.37,0,1995,73,103,-0.0495,5,10,479.785,42.215,30.04979,3.83426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10100.0
43.33,-89.37,0,1996,73,103,0.0319,5,10,443.116,67.784,26.5923,2.65037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,9400.0
40.83,-96.47,121,2007,66,217,0.0497,5,10,580.797,172.503,32.11221,7.6362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,8850.0
40.83,-96.47,121,2007,66,217,0.0181,5,10,580.797,172.503,32.11221,7.6362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,9400.0
40.83,-96.47,121,2003,73,0,-0.0264,5,10,566.006,-59.706,33.27066,5.41519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,4550.0
40.83,-96.47,121,2006,73,0,-0.0657,5,10,566.88,-75.38,33.41097,4.21101,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,2890.0
40.83,-96.47,121,2008,73,0,-0.0923,5,10,559.641,160.159,31.84285,5.75183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,2600.0
40.83,-96.47,121,2002,73,0,-0.0273,5,10,572.324,49.976,33.75004,3.00529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,2930.0
40.83,-96.47,121,2004,73,0,0.0,5,10,544.124,-86.924,28.90457,6.17753,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,2580.0
36.2,117.1,89,2005,100,41,0.0143,5,9,491.109,244.091,31.96877,12.9865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7000.0
36.2,117.1,89,2005,100,41,0.0267,5,9,491.109,244.091,31.96877,12.9865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7500.0
36.2,117.1,89,2015,100,41,0.0674,5,9,493.023,-73.223,30.59527,14.74351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,8900.0
36.2,117.1,89,2015,100,41,0.2043,5,9,493.023,-73.223,30.59527,14.74351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,9300.0
36.2,117.1,89,2004,14,117,0.0,9,6,631.718,87.982,31.96877,-7.02098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,5100.0
36.2,117.1,89,2004,14,117,0.0182,9,6,631.718,87.982,31.96877,-7.02098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,5500.0
36.2,117.1,89,2014,14,117,0.0563,9,6,604.246,108.354,29.27638,-5.52223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7100.0
36.2,117.1,89,2014,14,117,0.0933,9,6,604.246,108.354,29.27638,-5.52223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7500.0
30.98,113.93,86,2004,78,0,0.0488,5,9,518.713,596.887,33.33053,19.62835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4100.0
30.98,113.93,86,2004,78,24,-0.0286,5,9,518.713,596.887,33.33053,19.62835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7000.0
30.98,113.93,86,2004,78,62,-0.0423,5,9,518.713,596.887,33.33053,19.62835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7100.0
30.98,113.93,86,2004,78,0,0.0,5,9,518.713,596.887,33.33053,19.62835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4300.0
30.98,113.93,86,2004,78,24,0.0303,5,9,518.713,596.887,33.33053,19.62835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6600.0
30.98,113.93,86,2004,78,62,0.0,5,9,518.713,596.887,33.33053,19.62835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6800.0
30.98,113.93,86,2004,78,0,-0.0465,5,9,518.713,596.887,33.33053,19.62835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4300.0
30.98,113.93,86,2004,78,24,0.0303,5,9,518.713,596.887,33.33053,19.62835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6600.0
30.98,113.93,86,2004,78,62,0.0294,5,9,518.713,596.887,33.33053,19.62835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6800.0
30.98,113.93,86,2005,78,0,0.0,5,9,533.458,161.342,33.79424,20.36772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4200.0
30.98,113.93,86,2005,78,24,-0.0154,5,9,533.458,161.342,33.79424,20.36772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6500.0
30.98,113.93,86,2005,78,62,-0.0469,5,9,533.458,161.342,33.79424,20.36772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6400.0
30.98,113.93,86,2005,78,0,0.1667,5,9,533.458,161.342,33.79424,20.36772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3600.0
30.98,113.93,86,2005,78,24,0.0847,5,9,533.458,161.342,33.79424,20.36772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,5900.0
30.98,113.93,86,2005,78,62,0.0167,5,9,533.458,161.342,33.79424,20.36772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6000.0
30.98,113.93,86,2005,78,0,0.1667,5,9,533.458,161.342,33.79424,20.36772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3600.0
30.98,113.93,86,2005,78,24,0.0678,5,9,533.458,161.342,33.79424,20.36772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,5900.0
30.98,113.93,86,2005,78,62,0.0333,5,9,533.458,161.342,33.79424,20.36772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6000.0
35.33,111.28,110,2009,149,62,-0.3059,9,6,567.228,-315.028,30.5635,-6.8731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,3893.0
