Crop growing season recorded in the paper,Crop sequence (details)_1,Crop_barley.winter,Crop_cotton,Crop_maize,Crop_rice,Crop_sorghum,Crop_soybean,Crop_sunflower,Crop_wheat.spring,Crop_wheat.winter,E,Fertilization CT _No,Fertilization CT _Yes,Fertilization NT_No,Fertilization NT_Yes,Harvest year,Harvesting month,Initial year of NT practice ( or first year of experiment if missing),Irrigation CT_No,Irrigation CT_Yes,Irrigation NT_No,Irrigation NT_Yes,Journal,Latitude,Longitude,N input rates with the unit kg N ha-1 (details),N input_No,N input_Yes,PB,Relative yield change,Residue management of previous crop in NT (details),ST_Clay loam,ST_Silt loam,Soil cover in NT_No,Soil cover in NT_Yes,Soil information recorded in the paper,Sowing month,Sowing year,Tmax,Tmin,Water applied in CT,Water applied in NT,Year,Years since NT started (yrs),Yield increase with NT_Yes,Yield of CT,Yield of NT
163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,670.672,0.0,1.0,0.0,1.0,2006,11,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,171.228,-0.1423,109,0.0,0.0,0.0,1.0,40,5,2006,22.00519,7.05137,0,0,28,16,0.0,2810.0,2410.0
163,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,670.672,0.0,1.0,0.0,1.0,2006,11,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,171.228,-0.2689,109,0.0,0.0,0.0,1.0,40,5,2006,22.00519,7.05137,0,0,28,16,0.0,3310.0,2420.0
163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,670.672,0.0,1.0,0.0,1.0,2006,11,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,171.228,-0.3032,91,0.0,0.0,1.0,0.0,40,5,2006,22.00519,7.05137,0,0,28,16,0.0,3430.0,2390.0
163,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,670.672,0.0,1.0,0.0,1.0,2006,11,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,171.228,-0.4067,91,0.0,0.0,1.0,0.0,40,5,2006,22.00519,7.05137,0,0,28,16,0.0,2680.0,1590.0
163,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,659.37,0.0,1.0,0.0,1.0,2008,11,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,90.63,0.1611,109,0.0,0.0,0.0,1.0,40,5,2008,23.2259,5.94151,0,0,28,18,1.0,5710.0,6630.0
163,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,659.37,0.0,1.0,0.0,1.0,2008,11,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,90.63,-0.2925,91,0.0,0.0,1.0,0.0,40,5,2008,23.2259,5.94151,0,0,28,18,0.0,5880.0,4160.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,560.386,0.0,1.0,0.0,1.0,2004,8,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,293.814,0.1942,109,0.0,0.0,0.0,1.0,40,4,2004,22.15133,10.45695,0,0,28,14,1.0,6540.0,7810.0
163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,560.386,0.0,1.0,0.0,1.0,2004,8,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,293.814,0.1086,109,0.0,0.0,0.0,1.0,40,4,2004,22.15133,10.45695,0,0,28,14,1.0,6540.0,7250.0
163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,560.386,0.0,1.0,0.0,1.0,2004,8,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,293.814,0.0706,91,0.0,0.0,1.0,0.0,40,4,2004,22.15133,10.45695,0,0,28,14,1.0,5810.0,6220.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,560.386,0.0,1.0,0.0,1.0,2004,8,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,293.814,-0.1267,91,0.0,0.0,1.0,0.0,40,4,2004,22.15133,10.45695,0,0,28,14,0.0,5920.0,5170.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,519.992,0.0,1.0,0.0,1.0,2008,8,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,76.508,0.323,109,0.0,0.0,0.0,1.0,40,4,2008,23.2259,11.26273,0,0,28,18,1.0,5170.0,6840.0
163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,519.992,0.0,1.0,0.0,1.0,2008,8,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,76.508,-0.0587,109,0.0,0.0,0.0,1.0,40,4,2008,23.2259,11.26273,0,0,28,18,0.0,6990.0,6580.0
163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,519.992,0.0,1.0,0.0,1.0,2008,8,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,76.508,-0.0637,91,0.0,0.0,1.0,0.0,40,4,2008,23.2259,11.26273,0,0,28,18,0.0,6590.0,6170.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,519.992,0.0,1.0,0.0,1.0,2008,8,1991,1.0,0.0,1.0,0.0,52,19.52,-98.83,41,0.0,1.0,76.508,-0.1602,91,0.0,0.0,1.0,0.0,40,4,2008,23.2259,11.26273,0,0,28,18,0.0,6740.0,5660.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,697.584,0.0,0.0,0.0,0.0,2007,5,2005,0.0,1.0,0.0,1.0,89,27.55,-109.15,25,0.0,0.0,-588.084,0.0617,109,0.0,0.0,0.0,1.0,55,11,2006,36.77015,8.98828,0,0,34,2,1.0,7721.0,8197.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,697.584,0.0,0.0,0.0,0.0,2007,5,2005,0.0,1.0,0.0,1.0,89,27.55,-109.15,25,0.0,0.0,-588.084,0.0138,109,0.0,0.0,0.0,1.0,55,11,2006,36.77015,8.98828,0,0,34,2,1.0,4705.0,4770.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,697.584,0.0,0.0,0.0,0.0,2007,5,2005,0.0,1.0,0.0,1.0,89,27.55,-109.15,25,0.0,0.0,-588.084,-0.0391,109,0.0,0.0,0.0,1.0,55,11,2006,36.77015,8.98828,0,0,34,2,0.0,7446.0,7155.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,697.584,0.0,0.0,0.0,0.0,2007,5,2005,0.0,1.0,0.0,1.0,89,27.55,-109.15,25,0.0,0.0,-588.084,-0.0646,109,0.0,0.0,0.0,1.0,55,11,2006,36.77015,8.98828,0,0,34,2,0.0,4736.0,4430.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,704.883,0.0,0.0,0.0,0.0,2008,5,2005,0.0,1.0,0.0,1.0,89,27.55,-109.15,25,0.0,0.0,-609.383,0.1047,109,0.0,0.0,0.0,1.0,55,11,2007,34.90206,9.40238,0,0,34,3,1.0,4689.0,5180.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,704.883,0.0,0.0,0.0,0.0,2008,5,2005,0.0,1.0,0.0,1.0,89,27.55,-109.15,25,0.0,0.0,-609.383,0.0096,109,0.0,0.0,0.0,1.0,55,11,2007,34.90206,9.40238,0,0,34,3,1.0,4590.0,4634.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,704.883,0.0,0.0,0.0,0.0,2008,5,2005,0.0,1.0,0.0,1.0,89,27.55,-109.15,25,0.0,0.0,-609.383,-0.0213,109,0.0,0.0,0.0,1.0,55,11,2007,34.90206,9.40238,0,0,34,3,0.0,7705.0,7541.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,704.883,0.0,0.0,0.0,0.0,2008,5,2005,0.0,1.0,0.0,1.0,89,27.55,-109.15,25,0.0,0.0,-609.383,-0.0292,109,0.0,0.0,0.0,1.0,55,11,2007,34.90206,9.40238,0,0,34,3,0.0,7490.0,7271.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700.852,0.0,0.0,0.0,0.0,2009,5,2005,0.0,1.0,0.0,1.0,89,27.55,-109.15,25,0.0,0.0,-584.852,0.2531,109,0.0,0.0,0.0,1.0,55,11,2008,37.73378,11.92019,0,0,34,4,1.0,3951.0,4951.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700.852,0.0,0.0,0.0,0.0,2009,5,2005,0.0,1.0,0.0,1.0,89,27.55,-109.15,25,0.0,0.0,-584.852,0.1929,109,0.0,0.0,0.0,1.0,55,11,2008,37.73378,11.92019,0,0,34,4,1.0,4080.0,4867.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700.852,0.0,0.0,0.0,0.0,2009,5,2005,0.0,1.0,0.0,1.0,89,27.55,-109.15,25,0.0,0.0,-584.852,0.0267,109,0.0,0.0,0.0,1.0,55,11,2008,37.73378,11.92019,0,0,34,4,1.0,7377.0,7574.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700.852,0.0,0.0,0.0,0.0,2009,5,2005,0.0,1.0,0.0,1.0,89,27.55,-109.15,25,0.0,0.0,-584.852,0.0078,109,0.0,0.0,0.0,1.0,55,11,2008,37.73378,11.92019,0,0,34,4,1.0,7461.0,7519.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,518.82,0.0,1.0,0.0,1.0,1999,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,62,0.0,1.0,2.28,-0.3623,69,0.0,0.0,1.0,0.0,86,4,1999,28.16035,8.35861,0,0,28,22,0.0,11400.0,7270.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,518.82,0.0,1.0,0.0,1.0,1999,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,143,0.0,1.0,2.28,-0.4301,69,0.0,0.0,1.0,0.0,86,4,1999,28.16035,8.35861,0,0,28,22,0.0,12090.0,6890.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,518.82,1.0,0.0,1.0,0.0,1999,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,0,1.0,0.0,2.28,-0.5299,69,0.0,0.0,1.0,0.0,86,4,1999,28.16035,8.35861,0,0,28,22,0.0,10700.0,5030.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,556.621,0.0,1.0,0.0,1.0,2000,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,143,0.0,1.0,-355.521,-0.5793,69,0.0,0.0,1.0,0.0,86,4,2000,32.23464,10.08076,0,0,28,23,0.0,9270.0,3900.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,556.621,0.0,1.0,0.0,1.0,2000,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,62,0.0,1.0,-355.521,-0.6532,69,0.0,0.0,1.0,0.0,86,4,2000,32.23464,10.08076,0,0,28,23,0.0,8680.0,3010.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,556.621,1.0,0.0,1.0,0.0,2000,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,0,1.0,0.0,-355.521,-0.7654,69,0.0,0.0,1.0,0.0,86,4,2000,32.23464,10.08076,0,0,28,23,0.0,8440.0,1980.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,521.411,0.0,1.0,0.0,1.0,2001,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,143,0.0,1.0,131.289,-0.1477,69,0.0,0.0,1.0,0.0,86,4,2001,29.63389,7.03558,0,0,28,24,0.0,8600.0,7330.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,521.411,0.0,1.0,0.0,1.0,2001,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,62,0.0,1.0,131.289,-0.3007,69,0.0,0.0,1.0,0.0,86,4,2001,29.63389,7.03558,0,0,28,24,0.0,9510.0,6650.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,521.411,1.0,0.0,1.0,0.0,2001,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,0,1.0,0.0,131.289,-0.5481,69,0.0,0.0,1.0,0.0,86,4,2001,29.63389,7.03558,0,0,28,24,0.0,8850.0,3999.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,531.363,1.0,0.0,1.0,0.0,2002,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,0,1.0,0.0,-188.163,-0.1357,69,0.0,0.0,1.0,0.0,86,4,2002,30.01398,6.87157,0,0,28,25,0.0,9580.0,8280.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,531.363,0.0,1.0,0.0,1.0,2002,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,62,0.0,1.0,-188.163,-0.1598,69,0.0,0.0,1.0,0.0,86,4,2002,30.01398,6.87157,0,0,28,25,0.0,10260.0,8620.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,531.363,0.0,1.0,0.0,1.0,2002,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,143,0.0,1.0,-188.163,-0.1719,69,0.0,0.0,1.0,0.0,86,4,2002,30.01398,6.87157,0,0,28,25,0.0,10240.0,8480.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,541.295,0.0,1.0,0.0,1.0,2003,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,143,0.0,1.0,-191.395,-0.2475,69,0.0,0.0,1.0,0.0,86,4,2003,32.13131,5.97867,0,0,28,26,0.0,8850.0,6660.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,541.295,0.0,1.0,0.0,1.0,2003,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,62,0.0,1.0,-191.395,-0.3374,69,0.0,0.0,1.0,0.0,86,4,2003,32.13131,5.97867,0,0,28,26,0.0,8980.0,5950.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,541.295,1.0,0.0,1.0,0.0,2003,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,0,1.0,0.0,-191.395,-0.3763,69,0.0,0.0,1.0,0.0,86,4,2003,32.13131,5.97867,0,0,28,26,0.0,8690.0,5420.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,513.454,0.0,1.0,0.0,1.0,2004,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,143,0.0,1.0,-2.454,-0.0575,69,0.0,0.0,1.0,0.0,86,4,2004,27.75401,8.77322,0,0,28,27,0.0,14090.0,13280.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,513.454,0.0,1.0,0.0,1.0,2004,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,62,0.0,1.0,-2.454,-0.1361,69,0.0,0.0,1.0,0.0,86,4,2004,27.75401,8.77322,0,0,28,27,0.0,14250.0,12310.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,513.454,1.0,0.0,1.0,0.0,2004,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,0,1.0,0.0,-2.454,-0.3941,69,0.0,0.0,1.0,0.0,86,4,2004,27.75401,8.77322,0,0,28,27,0.0,14540.0,8810.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,498.976,0.0,1.0,0.0,1.0,2005,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,143,0.0,1.0,-127.876,-0.0537,69,0.0,0.0,1.0,0.0,86,4,2005,27.40335,7.70542,0,0,28,28,0.0,14700.0,13910.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,498.976,0.0,1.0,0.0,1.0,2005,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,62,0.0,1.0,-127.876,-0.4978,69,0.0,0.0,1.0,0.0,86,4,2005,27.40335,7.70542,0,0,28,28,0.0,13800.0,6930.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,498.976,1.0,0.0,1.0,0.0,2005,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,0,1.0,0.0,-127.876,-0.5506,69,0.0,0.0,1.0,0.0,86,4,2005,27.40335,7.70542,0,0,28,28,0.0,13130.0,5900.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,535.596,0.0,1.0,0.0,1.0,2006,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,143,0.0,1.0,-137.596,-0.1612,69,0.0,0.0,1.0,0.0,86,4,2006,29.7739,9.02815,0,0,28,29,0.0,12720.0,10670.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,535.596,0.0,1.0,0.0,1.0,2006,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,62,0.0,1.0,-137.596,-0.4256,69,0.0,0.0,1.0,0.0,86,4,2006,29.7739,9.02815,0,0,28,29,0.0,13510.0,7760.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,535.596,1.0,0.0,1.0,0.0,2006,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,0,1.0,0.0,-137.596,-0.4554,69,0.0,0.0,1.0,0.0,86,4,2006,29.7739,9.02815,0,0,28,29,0.0,10080.0,5490.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,552.309,1.0,0.0,1.0,0.0,2007,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,0,1.0,0.0,-176.709,-0.1173,69,0.0,0.0,1.0,0.0,86,4,2007,31.47928,6.71796,0,0,28,30,0.0,6480.0,5720.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,552.309,0.0,1.0,0.0,1.0,2007,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,62,0.0,1.0,-176.709,-0.2152,69,0.0,0.0,1.0,0.0,86,4,2007,31.47928,6.71796,0,0,28,30,0.0,9200.0,7220.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,552.309,0.0,1.0,0.0,1.0,2007,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,143,0.0,1.0,-176.709,-0.3165,69,0.0,0.0,1.0,0.0,86,4,2007,31.47928,6.71796,0,0,28,30,0.0,9100.0,6220.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,541.274,0.0,1.0,0.0,1.0,2008,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,143,0.0,1.0,-266.474,-0.43,69,0.0,0.0,1.0,0.0,86,4,2008,29.82978,8.56115,0,0,28,31,0.0,8790.0,5010.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,541.274,0.0,1.0,0.0,1.0,2008,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,62,0.0,1.0,-266.474,-0.5579,69,0.0,0.0,1.0,0.0,86,4,2008,29.82978,8.56115,0,0,28,31,0.0,10270.0,4540.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,541.274,1.0,0.0,1.0,0.0,2008,10,1978,0.0,1.0,0.0,1.0,90,44.87,20.33,0,1.0,0.0,-266.474,-0.7666,69,0.0,0.0,1.0,0.0,86,4,2008,29.82978,8.56115,0,0,28,31,0.0,9640.0,2250.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.345,0.0,1.0,0.0,1.0,1996,10,1990,0.0,1.0,0.0,1.0,17,43.32,-81.5,0,0.0,1.0,200.055,-0.0127,142,1.0,0.0,0.0,1.0,117,5,1996,25.74929,5.59633,0,0,18,7,0.0,9430.0,9310.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.345,0.0,1.0,0.0,1.0,1996,10,1990,0.0,1.0,0.0,1.0,17,43.32,-81.5,0,0.0,1.0,200.055,-0.0144,142,1.0,0.0,0.0,1.0,117,5,1996,25.74929,5.59633,0,0,18,7,0.0,9040.0,8910.0
73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,519.422,0.0,1.0,0.0,1.0,1997,10,1990,0.0,1.0,0.0,1.0,17,43.32,-81.5,0,0.0,1.0,-18.822,-0.0481,109,1.0,0.0,0.0,1.0,117,5,1997,25.31018,4.15451,0,0,18,8,0.0,8100.0,7710.0
73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,519.422,0.0,1.0,0.0,1.0,1997,10,1990,0.0,1.0,0.0,1.0,17,43.32,-81.5,0,0.0,1.0,-18.822,-0.0511,109,1.0,0.0,0.0,1.0,117,5,1997,25.31018,4.15451,0,0,18,8,0.0,8410.0,7980.0
73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,567.936,0.0,1.0,0.0,1.0,1998,10,1990,0.0,1.0,0.0,1.0,17,43.32,-81.5,0,0.0,1.0,-220.336,-0.0159,109,1.0,0.0,0.0,1.0,117,5,1998,26.46765,8.2952,0,0,18,9,0.0,13200.0,12990.0
73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,567.936,0.0,1.0,0.0,1.0,1998,10,1990,0.0,1.0,0.0,1.0,17,43.32,-81.5,0,0.0,1.0,-220.336,-0.0745,109,1.0,0.0,0.0,1.0,117,5,1998,26.46765,8.2952,0,0,18,9,0.0,13160.0,12180.0
73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,441.4342338,0.0,1.0,0.0,1.0,1982,10,1982,0.0,1.0,0.0,1.0,99,43.63,-80.03,21,0.0,1.0,85.666,-0.312,109,0.0,0.0,0.0,1.0,72,5,1982,26.6362541,5.018897764,0,0,9,1,0.0,9230.0,6350.0
73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,472.374,0.0,1.0,0.0,1.0,1983,10,1982,0.0,1.0,0.0,1.0,99,43.63,-80.03,21,0.0,1.0,22.326,-0.158,109,0.0,0.0,0.0,1.0,72,5,1983,27.52769,5.4467,0,0,9,2,0.0,10380.0,8740.0
73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,446.6,0.0,1.0,0.0,1.0,1984,10,1982,0.0,1.0,0.0,1.0,99,43.63,-80.03,21,0.0,1.0,52.7,-0.0931,109,0.0,0.0,0.0,1.0,72,5,1984,25.37778,6.16022,0,0,9,3,0.0,8490.0,7700.0
73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,446.6,0.0,1.0,0.0,1.0,1984,10,1983,0.0,1.0,0.0,1.0,99,43.52,-79.94,38,0.0,1.0,52.7,-0.185,109,0.0,0.0,0.0,1.0,38,5,1984,25.37778,6.16022,0,0,9,2,0.0,6270.0,5110.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,443.27,0.0,1.0,0.0,1.0,1997,10,1985,0.0,1.0,0.0,1.0,99,43.0,-80.08,62,0.0,1.0,64.73,0.0582,109,0.0,0.0,0.0,1.0,27,5,1997,23.99652,5.15685,0,0,19,13,1.0,8080.0,8550.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,443.27,0.0,1.0,0.0,1.0,1997,10,1985,0.0,1.0,0.0,1.0,99,43.0,-80.08,62,0.0,1.0,64.73,0.0023,109,0.0,0.0,0.0,1.0,27,5,1997,23.99652,5.15685,0,0,19,13,1.0,8690.0,8710.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,443.27,0.0,1.0,0.0,1.0,1997,10,1985,0.0,1.0,0.0,1.0,99,43.0,-80.08,62,0.0,1.0,64.73,-0.0387,109,0.0,0.0,0.0,1.0,27,5,1997,23.99652,5.15685,0,0,19,13,0.0,8780.0,8440.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,443.27,0.0,1.0,0.0,1.0,1997,10,1985,0.0,1.0,0.0,1.0,99,43.0,-80.08,62,0.0,1.0,64.73,-0.108,109,0.0,0.0,0.0,1.0,27,5,1997,23.99652,5.15685,0,0,19,13,0.0,8610.0,7680.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,486.537,0.0,1.0,0.0,1.0,1998,10,1985,0.0,1.0,0.0,1.0,99,43.0,-80.08,62,0.0,1.0,-236.637,0.1441,168,0.0,0.0,0.0,1.0,27,5,1998,25.59522,7.54019,0,0,19,14,1.0,6660.0,7620.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,486.537,0.0,1.0,0.0,1.0,1998,10,1985,0.0,1.0,0.0,1.0,99,43.0,-80.08,62,0.0,1.0,-236.637,0.0501,168,0.0,0.0,0.0,1.0,27,5,1998,25.59522,7.54019,0,0,19,14,1.0,7380.0,7750.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,486.537,0.0,1.0,0.0,1.0,1998,10,1985,0.0,1.0,0.0,1.0,99,43.0,-80.08,62,0.0,1.0,-236.637,-0.0086,168,0.0,0.0,0.0,1.0,27,5,1998,25.59522,7.54019,0,0,19,14,0.0,6990.0,6930.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,486.537,0.0,1.0,0.0,1.0,1998,10,1985,0.0,1.0,0.0,1.0,99,43.0,-80.08,62,0.0,1.0,-236.637,-0.084,168,0.0,0.0,0.0,1.0,27,5,1998,25.59522,7.54019,0,0,19,14,0.0,7020.0,6430.0
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,552.795,0.0,1.0,0.0,1.0,1984,9,1984,0.0,1.0,0.0,1.0,102,36.38,-79.69,151,0.0,1.0,145.005,0.0836,109,0.0,0.0,0.0,1.0,108,4,1984,29.51864,6.93195,0,0,9,1,1.0,8010.0,8680.0
73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,594.217,0.0,1.0,0.0,1.0,1987,9,1984,0.0,1.0,0.0,1.0,102,36.38,-79.69,151,0.0,1.0,139.283,0.7545,109,0.0,0.0,0.0,1.0,108,4,1987,32.52586,7.40057,0,0,9,4,1.0,2200.0,3860.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,594.217,0.0,1.0,0.0,1.0,1987,9,1984,0.0,1.0,0.0,1.0,102,36.38,-79.69,151,0.0,1.0,139.283,-0.2008,109,0.0,0.0,0.0,1.0,108,4,1987,32.52586,7.40057,0,0,9,4,0.0,2540.0,2030.0
55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595.625,0.0,1.0,0.0,1.0,1988,9,1984,0.0,1.0,0.0,1.0,102,36.38,-79.69,151,0.0,1.0,-57.225,0.6777,109,0.0,0.0,0.0,1.0,108,4,1988,32.2319,7.10583,0,0,9,5,1.0,4220.0,7080.0
